ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,URBANISATION_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
I,A,ZWE,WB_WDI_NY_GDP_DEFL_KD_ZG_AD,_T,_T,_T,PC_A,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Zimbabwe,"Inflation, GDP deflator: linked series (annual %)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.920431046,-6.776162812,-14.12969183,-3.790936079,-3.896162756,3.039105975,8.982660453,-2.87801277,-27.04918658,8.006442695,0.626185832,-0.130353622,2.712686141,8.802759157,7.610670096,5.139539483,-2.018080661,0.895303625,1.348390411,24.67528028,4.097637886,2.552752534,4.028927747,9.371075093,-0.251969596,0.607377583,2.161791374,197.4546592,3.55405562,225.394837,585.9728291,108.7728168,274.4580905,768.4771779,1097.246674
I,A,USA,WB_WDI_SH_XPD_GHED_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United States,Domestic general government health expenditure (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5427599,5.96832943,6.32601833,6.52383184,6.60954046,6.6301837,6.81126165,6.91318083,7.22217369,7.87214899,7.93024206,7.93057442,7.87407684,7.91647005,8.22489262,8.47025776,8.60104084,8.57821941,8.55645943,8.64202499,10.73141003,9.68752384,9.10163784,,
I,A,MUS,WB_WDI_ER_GDP_FWTL_M3_KD,_T,_T,_T,USD_K_2015_M3,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Mauritius,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,4.918929384,4.963499325,5.91673909,6.080701086,6.097520979,6.103031206,5.313136913,5.451037713,5.577542869,5.435302283,5.529069288,5.750289614,6.14091001,6.511913274,6.776819342,6.903369076,7.219955857,7.411860552,7.76245723,8.022690684,8.21923593,8.435066139,8.920910014,9.443665319,10.0334468,10.31226342,11.17644897,10.86764567,10.42666281,10.46052755,11.17551707,11.65399424,12.38229905,14.17199823,12.28371571,15.38172887,15.92899785,18.49476376,18.77958426,18.58059367,18.91828027,19.87289461,20.3741501,21.52363626,23.10571885,23.61394736,19.78001091,20.55487181,21.35189747,,
I,A,ARE,WB_WDI_NY_GDP_MKTP_CN_AD,_T,_T,_T,XDC,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United Arab Emirates,GDP: linked series (current LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86E+11,1.89E+11,1.99E+11,2.04E+11,2.18E+11,2.41E+11,2.70E+11,2.89E+11,2.78E+11,3.10E+11,3.83E+11,3.79E+11,4.03E+11,4.57E+11,5.43E+11,6.63E+11,8.16E+11,9.47E+11,1.16E+12,9.31E+11,1.13E+12,1.35E+12,1.44E+12,1.50E+12,1.56E+12,1.40E+12,1.40E+12,1.48E+12,1.62E+12,1.59E+12,1.31E+12,1.55E+12,1.88E+12,1.92E+12,2.03E+12
I,A,ZWE,WB_WDI_EG_GDP_PUSE_KO_PP,_T,_T,_T,USD,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Zimbabwe,GDP per unit of energy use (PPP $ per kg of oil equivalent),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.005586539,3.093448873,2.787804848,3.014416806,3.387401545,3.402273359,3.839663265,4.050873142,4.118754227,3.884757007,6.168362888,6.539474789,6.231108991,5.674738152,5.767152037,5.208618086,4.963262532,5.066698321,4.775517284,5.341837444,6.336151828,6.850875422,7.636737347,8.17504893,8.479592625,8.919931928,10.10301454,25.84464873,8.969258977,10.10651423,11.185931,11.90349623,12.95253551,,
I,A,RUS,WB_WDI_NV_AGR_TOTL_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Russian Federation,"Agriculture, forestry, and fishing, value added (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60209424,15.46103695,13.77189846,7.263364019,7.557203778,6.109561032,6.692231083,6.549375242,5.869762144,5.103393148,6.580647609,5.751715628,5.875721568,5.565713753,5.502946052,4.904441948,4.255916006,3.861312471,3.778901706,3.753341188,4.084448697,3.343898249,3.150725721,2.926030878,2.993600488,3.360605488,3.873104487,3.840217285,3.55363209,3.394253381,3.530302914,4.006351634,3.67156379,3.420293536,2.972235898,2.743572434
I,A,NOR,WB_WDI_NY_GDP_MKTP_PP_CD,_T,_T,_T,PPP,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Norway,"GDP, PPP (current international $)",Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.82E+10,8.34E+10,8.83E+10,9.30E+10,9.98E+10,1.06E+11,1.17E+11,1.26E+11,1.25E+11,1.36E+11,1.66E+11,1.71E+11,1.73E+11,1.77E+11,1.96E+11,2.22E+11,2.53E+11,2.65E+11,2.96E+11,2.69E+11,2.85E+11,3.09E+11,3.30E+11,3.42E+11,3.41E+11,3.15E+11,3.10E+11,3.41E+11,3.73E+11,3.79E+11,3.61E+11,4.81E+11,6.72E+11,5.54E+11,5.63E+11
I,A,NOR,WB_WDI_NE_GDI_FTOT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Norway,Gross fixed capital formation (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,27.98645253,30.56940436,28.85836204,30.06357367,31.79433299,34.75842164,37.09023603,37.21986894,31.77865159,30.48683042,27.89627968,28.1713254,28.33314784,28.89713715,27.51902323,25.98159324,28.80933887,29.12089643,29.67576391,26.85130307,22.83503209,21.74988324,20.8774396,21.30100386,21.62482363,21.43908765,21.82242441,23.55100145,26.50378153,23.45192872,19.79946088,19.49903875,19.3890592,18.84157023,19.58975976,20.2992233,20.86894027,23.4914036,22.48545555,23.1530197,20.63783344,21.38192816,22.3052199,23.4320551,23.70873205,23.68957342,25.05851186,24.35633202,23.77421342,26.62682165,27.43655706,22.94585644,18.37616357,21.6527928,21.98781281
I,A,ZWE,WB_WDI_NE_CON_GOVT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Zimbabwe,General government final consumption expenditure (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,10.54795941,11.61130669,12.05516349,12.86639885,11.70375915,11.23806442,12.01109109,11.81994013,12.18171886,11.18541386,10.98723107,10.81570372,10.4101333,10.9053623,11.17339192,12.05545526,13.8570716,16.35215212,17.9577537,17.90425822,18.51156158,16.19444221,18.59331557,17.29293552,20.04020418,20.20340806,20.64802101,23.36562736,27.48708182,18.69041137,19.44613325,16.12017118,24.15618061,14.94537287,16.69507198,18.01124385,16.94127958,16.31415514,15.78392725,17.79129928,24.2669854,17.69347049,17.92285568,17.9172847,20.99939743,15.21295532,5.884242897,3.206005949,2.048438207,9.44342476,15.31613787,18.77347792,20.00613192,18.43906653,19.55986773,18.87774899,18.1244452,11.65148966,10.37416187,6.06469117,7.530564648,12.94091842,14.1539647,11.96898674,12.15131571
I,A,RUS,WB_WDI_FS_AST_PRVT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Russian Federation,Domestic credit to private sector (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.83777185,17.97239278,21.24356706,24.31640095,25.92253952,30.94192403,37.78357772,41.55404382,45.2609093,42.84004525,41.69860598,43.91396024,48.02475005,54.83227989,55.95202269,53.10247383,52.07659751,51.24331067,52.56142892,59.5836265,54.64224478,,,
I,A,RUS,WB_WDI_GC_NLD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Russian Federation,Net lending (+) / net borrowing (-) (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.993696275,9.320961853,,,-6.255725631,-0.118260914,2.469213436,2.630265921,7.023073727,2.207555324,5.280917486,9.88306838,8.026094429,6.186026563,5.619857246,-5.233047032,-1.869849444,3.056692285,2.299738339,0.853317842,-0.922756554,-2.269699684,-2.225722732,-1.55254499,2.999319287,2.253036859,-1.755603155,1.215428473,1.455466779,3.321426708,
I,A,BRA,WB_WDI_FM_AST_PRVT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Brazil,Monetary Sector credit to private sector (% GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,17.97272656,17.02200798,17.02852855,14.70566238,13.52351449,13.08658763,11.89698834,14.20943913,16.65089303,26.72324965,30.89205987,37.55379743,41.83728619,41.8104102,46.16605948,52.59559389,54.46879498,54.39278096,50.42510735,51.01291063,42.05373828,44.69143382,45.65257234,50.47614083,50.39323009,44.24583339,,,105.3910076,127.7470501,42.08278959,45.15931635,84.4659027,134.1135891,69.52319942,43.49452482,40.77849368,40.85223717,29.53226057,29.8269102,31.14098578,29.00403802,29.64514194,27.68566994,29.37277026,31.83978416,35.42516668,40.69093794,45.78225599,47.49428985,52.76465763,58.07849111,62.5192932,64.23057383,66.02851039,66.82970065,62.19400696,59.4843093,60.21834794,62.79050508,68.69615485,68.80522468,70.60609738,71.07554055,75.61637852
I,A,NAC,WB_WDI_NY_GDP_MKTP_PP_KD,_T,_T,_T,PPP_K_2021,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,North America,"GDP, PPP (constant 2021 international $)",Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22E+13,1.22E+13,1.26E+13,1.29E+13,1.34E+13,1.38E+13,1.43E+13,1.49E+13,1.56E+13,1.63E+13,1.70E+13,1.72E+13,1.75E+13,1.80E+13,1.87E+13,1.93E+13,1.98E+13,2.02E+13,2.03E+13,1.98E+13,2.03E+13,2.06E+13,2.11E+13,2.15E+13,2.21E+13,2.27E+13,2.31E+13,2.37E+13,2.44E+13,2.50E+13,2.44E+13,2.59E+13,2.66E+13,2.73E+13,2.80E+13
I,A,VEN,WB_WDI_NY_GDP_MKTP_KN,_T,_T,_T,XDC_K,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,"Venezuela, RB",GDP (constant LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,1.30E+10,1.34E+10,1.46E+10,1.52E+10,1.68E+10,1.75E+10,1.78E+10,1.83E+10,1.97E+10,1.98E+10,2.13E+10,2.16E+10,2.19E+10,2.35E+10,2.40E+10,2.47E+10,2.66E+10,2.82E+10,2.89E+10,2.91E+10,2.78E+10,2.75E+10,2.82E+10,2.54E+10,2.67E+10,2.70E+10,2.86E+10,3.00E+10,3.19E+10,2.75E+10,2.93E+10,3.21E+10,3.41E+10,3.42E+10,3.34E+10,3.47E+10,3.46E+10,3.68E+10,3.69E+10,3.47E+10,3.60E+10,3.72E+10,3.39E+10,3.13E+10,3.70E+10,4.08E+10,4.49E+10,4.88E+10,5.14E+10,4.97E+10,4.90E+10,5.10E+10,5.39E+10,5.46E+10,5.25E+10,4.92E+10,4.08E+10,3.44E+10,2.77E+10,2.00E+10,1.40E+10,1.41E+10,1.53E+10,1.59E+10,1.67E+10
I,A,VEN,WB_WDI_NY_GDP_PETR_RT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,"Venezuela, RB",Oil rents (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,4.799272449,6.78719223,6.691746353,10.28667392,33.34022783,24.02336222,22.15094,15.74383483,15.4615218,35.9005908,33.56693178,24.18057665,12.71850865,16.54769067,18.31914983,15.60946328,7.360891912,15.22459766,9.505127612,20.03335154,28.06002506,15.62867174,14.93509528,14.96993274,15.38660421,14.55595451,23.06487811,17.50464867,8.571375622,12.83876383,20.00115697,14.80978128,18.74804897,21.17795812,23.08903959,28.05387459,26.81865676,21.6186473,22.67378478,9.958476544,11.69289755,23.14501953,17.93878237,16.77713883,11.30215117,,,,,,,,,,
I,A,UKR,WB_WDI_NY_GDP_MINR_RT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Ukraine,Mineral rents (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2.27180659,0.893615598,0.607874013,0.559076371,0.31500945,0.092032825,0.413046025,0,0,0.031734075,0,0,0.010927304,1.172011606,1.179107315,3.026094825,3.196620352,0.88950215,3.493780575,3.452226292,1.570423585,1.637375216,1.143410958,0.231122688,0.643001218,0.947895164,0.421159094,0.085357372,0.121359236,5.322830127,,,
I,A,GBR,WB_WDI_GC_REV_XGRT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United Kingdom,"Revenue, excluding grants (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,31.28544979,29.4284551,33.34089337,34.41349269,34.06257242,33.1728729,31.33709745,30.94508739,33.49033513,33.96064441,35.97522506,34.74044972,34.67513676,35.00239999,33.95911881,32.60952047,32.30357007,31.54037337,32.60968079,33.01500387,32.4523558,30.594828,31.60752339,30.37157819,30.09821488,30.68524077,31.90992457,32.31109926,32.89939254,32.60115667,31.54901117,31.30379199,32.41625055,33.43519219,33.25212438,33.5664926,34.2335027,31.91229988,38.10218716,33.36553,32.72477098,33.58025837,32.66322359,32.90605472,33.38976583,33.76442742,33.67179985,33.27030517,33.40868444,34.56380896,35.82325726,35.30781596,34.92080114
I,A,USA,WB_WDI_NY_GDP_MINR_RT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United States,Mineral rents (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,0.173694534,0.098163897,0.09032751,0.174313838,0.284317992,0.191622331,0.116861669,0.152847605,0.064932009,0.1099632,0.121597553,0.091112976,0.046929707,0.050239123,0.030319233,0.0325718,0.022161998,0.033824956,0.10685503,0.052965117,0.047814588,0.028462259,0.039906837,0.036019034,0.04913974,0.059766979,0.042516906,0.035219069,0.025026697,0.020675117,0.013440109,0.007751297,0.005168458,0.010402016,0.019064264,0.02560539,0.063746456,0.070016306,0.11049653,0.073856709,0.16689632,0.238996865,0.163414793,0.120356944,0.088046732,0.036250318,0.038002223,0.041267742,0.03524484,0.018750106,0.021389523,0.101999501,,,
I,A,IND,WB_WDI_FS_AST_CGOV_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,India,"Claims on central government, etc. (% GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,15.00006204,14.72533036,15.18662561,14.64131654,13.44842175,14.09378327,13.76697287,12.49959886,12.27454845,11.58573532,11.39805134,12.86587504,13.73133641,13.17165955,12.53289156,12.60249381,12.14914259,12.35664948,13.06674745,14.44307224,16.05107242,16.80479949,18.20389379,17.92934569,19.37890013,21.08185778,22.77388136,23.7641882,23.60998648,23.92569728,24.34236804,25.24682126,23.39950151,23.71089071,21.97002188,20.06034098,20.83325701,21.15814932,21.48861292,22.11802012,22.76208402,24.33461765,25.2193608,24.790494,22.14252799,19.08511443,17.65491748,16.22040558,19.48575177,23.15596442,22.83789485,24.81906748,25.25325286,25.46563202,23.97973397,23.69651445,25.22459429,23.2122743,22.09268927,24.02591745,29.07099511,26.37345055,,,
I,A,ITA,WB_WDI_NY_GDP_DEFL_ZS_AD,_T,_T,_T,IX,IX,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Italy,GDP deflator: linked series (base year varies by country),Total,Not Applicable,Index,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.04270158,52.76078997,55.06544231,57.20525883,59.23174,62.14904803,64.86669441,66.51700075,68.0924804,69.09841147,70.31179947,72.46613876,74.86115018,77.23220071,79.26322256,80.91523023,82.70822389,84.7484248,86.78628116,88.32459867,88.85263819,90.38870812,91.92746725,92.962372,93.80140455,94.53565988,95.71562737,96.39503768,97.42702513,98.44709281,100,101.2833219,104.7830244,110.980538,113.323437
I,A,GBR,WB_WDI_NY_GDP_MKTP_CN,_T,_T,_T,XDC,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United Kingdom,GDP (current LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,2.62E+10,2.78E+10,2.90E+10,3.09E+10,3.37E+10,3.64E+10,3.88E+10,4.10E+10,4.49E+10,4.85E+10,5.45E+10,6.09E+10,6.81E+10,7.86E+10,8.82E+10,1.09E+11,1.29E+11,1.51E+11,1.75E+11,2.07E+11,2.43E+11,2.69E+11,2.95E+11,3.23E+11,3.47E+11,3.81E+11,4.10E+11,4.56E+11,5.12E+11,5.67E+11,6.16E+11,6.48E+11,6.72E+11,7.08E+11,7.45E+11,8.55E+11,9.14E+11,9.59E+11,1.00E+12,1.05E+12,1.10E+12,1.15E+12,1.19E+12,1.26E+12,1.33E+12,1.40E+12,1.48E+12,1.55E+12,1.60E+12,1.56E+12,1.62E+12,1.67E+12,1.72E+12,1.79E+12,1.88E+12,1.93E+12,2.00E+12,2.10E+12,2.17E+12,2.25E+12,2.12E+12,2.32E+12,2.58E+12,2.75E+12,2.88E+12
I,A,LKA,WB_WDI_NY_GDP_DISC_KN,_T,_T,_T,XDC_K,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Sri Lanka,Discrepancy in expenditure estimate of GDP (constant LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30912.99854,694,-41332.00049,-7510.000488,37294.00977,-0.35839844,-0.390625,12900.4082,-19199.59912,-6999.558594
I,A,DEU,WB_WDI_CM_MKT_LCAP_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Germany,Market capitalization of listed domestic companies (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,10.43800795,10.23653756,10.80161127,11.26124685,8.9760631,7.519158923,7.789769271,8.846698246,10.71346741,10.76829371,24.2490873,24.53852584,16.76706279,17.83794963,26.00792679,19.98191058,19.75752569,15.34956295,21.24607778,22.53400685,22.26617426,26.52156421,37.19290335,48.68190298,64.69055257,64.57832399,54.50360125,32.63078362,42.56991493,41.8788118,41.54762945,53.75718295,60.42375348,29.16286684,37.15217478,41.23681518,30.97885908,41.3268939,50.85616385,43.84856849,50.09490821,48.51977432,60.07998176,43.27953875,52.98559783,57.95172894,57.47189501,44.98105632,47.74119775,43.62839227
I,A,KOR,WB_WDI_NY_GDS_TOTL_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,"Korea, Rep.",Gross domestic savings (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,0.956937799,3.103334434,3.510204082,9.097888676,9.213180901,7.827437859,11.97727484,11.26718018,14.60055096,18.11785794,16.64421918,14.74102439,17.11632431,22.79151943,22.07339541,20.21290503,25.0945604,28.45582635,30.59114803,30.43128615,25.79867107,25.70001463,27.25092933,31.04389163,33.57451509,34.11555546,37.12136329,39.8787811,41.68787421,39.11061201,39.3415786,39.39481103,38.47559711,38.51535309,38.20306465,38.16975318,36.43944759,36.44268888,38.42105481,36.52843161,34.83342375,33.18222122,32.4058373,33.85690717,36.06141701,34.85540993,33.57217697,34.03386902,33.33976185,33.50297597,35.29510311,34.14336815,33.74474911,34.19921293,34.43037738,35.86029449,36.30864931,36.4709356,35.44583651,33.8311785,35.21030826,35.86425012,33.33006137,32.27617249,34.02909759
I,A,CAN,WB_WDI_MS_MIL_XPND_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Canada,Military expenditure (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,4.18525654,4.128312243,3.999216389,3.620650112,3.402062837,2.930260659,2.683282422,2.74792677,2.54364188,2.27378467,2.188979696,2.131485639,2.011818438,1.832601818,1.783813085,1.863541853,1.765927978,1.8057636,1.848887401,1.711245918,1.764448615,1.709915638,1.954343585,2.081196249,2.117188855,2.097376234,2.109197118,2.062576371,1.986767119,1.934614309,1.958793742,1.895444339,1.8616877,1.821753504,1.696680257,1.554090071,1.403752581,1.246243202,1.256293902,1.241703064,1.114349802,1.133356283,1.116869147,1.111937307,1.104189391,1.107105424,1.122524729,1.18579023,1.245518367,1.377555631,1.194338338,1.193291895,1.118404598,1.0023672,0.989925299,1.152709374,1.164161567,1.351896465,1.317678106,1.284512244,1.393993408,1.254200814,1.167132595,1.253165679,1.313034196
I,A,FIN,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Finland,GDP (current US$),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,5.28E+09,5.98E+09,6.41E+09,6.96E+09,7.85E+09,8.68E+09,9.31E+09,9.47E+09,8.92E+09,1.02E+10,1.14E+10,1.25E+10,1.47E+10,1.95E+10,2.49E+10,2.95E+10,3.19E+10,3.35E+10,3.63E+10,4.45E+10,5.36E+10,5.24E+10,5.28E+10,5.10E+10,5.29E+10,5.59E+10,7.35E+10,9.16E+10,1.09E+11,1.19E+11,1.41E+11,1.28E+11,1.13E+11,8.91E+10,1.03E+11,1.34E+11,1.32E+11,1.27E+11,1.34E+11,1.35E+11,1.26E+11,1.30E+11,1.40E+11,1.72E+11,1.97E+11,2.05E+11,2.17E+11,2.56E+11,2.86E+11,2.53E+11,2.49E+11,2.75E+11,2.57E+11,2.70E+11,2.73E+11,2.33E+11,2.39E+11,2.54E+11,2.74E+11,2.67E+11,2.70E+11,2.94E+11,2.80E+11,2.95E+11,2.99E+11
I,A,DEU,WB_WDI_NY_GDP_TOTL_RT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Germany,Total natural resources rents (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,0.243896618,0.259783002,0.221964838,0.236370059,0.395499192,0.764278003,0.804260045,0.679211568,0.505147853,0.498226116,0.610616968,0.966482896,0.985564012,0.639319044,0.518091357,0.552657485,0.252337889,0.149492707,0.134667345,0.174311767,0.23086703,0.130095413,0.091506479,0.075621989,0.061822183,0.074869531,0.082276616,0.080633906,0.052897382,0.046661797,0.09414689,0.131528984,0.104825753,0.096379238,0.138403613,0.138854595,0.163910636,0.170900169,0.305968629,0.158934709,0.19552237,0.228554942,0.164856193,0.125055627,0.097361259,0.076012009,0.064220251,0.068263666,0.084765461,0.092626032,0.076745398,0.077084899,,,
I,A,KOR,WB_WDI_NE_TRD_GNFS_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,"Korea, Rep.",Trade (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,14.55342903,17.92670848,19.40136054,18.52207294,17.25622058,21.31931166,26.46921859,28.56064039,32.52447102,32.78512212,32.2464025,35.29496444,37.53502698,50.81557626,54.55609222,53.04136707,52.96470652,52.96818143,53.25064927,53.51626275,64.22888723,65.73219375,58.95100395,56.60618352,55.99894522,51.32713759,58.42157275,61.11093366,56.93288703,51.32781984,49.19037349,48.2898599,47.20682425,45.42161808,47.74182421,51.39673379,51.61345212,55.89494774,66.32898511,57.89485789,64.05881557,60.42773866,56.6688768,59.42429455,67.92706388,66.16951482,68.37495094,71.3239615,92.0833545,83.12460991,88.02786771,101.6806165,101.5172721,94.16752359,86.9342578,75.38817746,69.89972213,73.19214083,74.70751621,71.44706324,65.54495786,75.30630476,90.58514753,82.25800907,84.64249512
I,A,UKR,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Ukraine,GDP per capita growth (annual %),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.151788684,3.487032109,-6.590415636,-8.904518693,-10.16296916,-14.24335461,-22.49414669,-11.50247384,-9.227956038,-2.161110953,-1.107180936,0.605336123,6.797065494,9.7965755,6.269264831,10.3374845,12.57739316,3.924534289,8.269613045,8.712272964,2.775509046,-14.78072012,4.467825135,5.782622065,0.364275558,0.226082936,-5.088468796,-9.276866638,2.94151229,2.860278697,4.099379754,3.872846983,-3.084585764,4.410508833,-22.7456813,15.44802199,2.531181661
I,A,THA,WB_WDI_NE_GDI_FTOT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Thailand,Gross fixed capital formation (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,12.91947668,13.01412786,14.60846072,16.38719527,17.94820066,17.51124654,18.54509673,21.25426366,21.7235252,22.09775739,23.74151975,23.32920462,22.71075855,22.48401654,23.29190494,22.87504231,22.90533872,25.92862406,25.24559546,25.56074494,27.77237748,27.98965177,26.94110612,28.46266326,28.6011107,27.16507276,25.78028667,27.63792691,30.67911124,34.61921119,40.38222317,41.63158837,39.25527194,39.06462105,39.99972893,41.32127786,41.65494619,34.61143746,22.15178687,20.41001072,21.57492771,22.48036998,21.91158521,23.03190143,24.86419159,27.71262281,26.84663223,25.4562514,26.44771585,23.10895489,23.9927018,25.83636938,26.99365284,25.3835377,24.661391,24.52848915,23.71362635,23.10836493,22.78622637,22.57295117,23.21242866,23.50779044,23.36192715,22.93120096,22.24305645
